Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
2017-08-17 04:00:00,4932.38,2919.0,4249.92475,144811.7540430838,538.8299999999999,65871.20940117,312.94892878817484,114823.55351385503,5796.0,3706.0,20,53
2017-08-23 10:00:00,4932.38,2919.0,4188.654874999999,147489.98937382715,621.0700000000006,-5807.088590219995,359.05673675419706,114041.72895475455,4596.0,4005.0,36,36
2017-08-29 16:00:00,4932.38,2919.0,4098.343166666667,149789.0072015265,335.9200000000001,-36503.460891579976,385.68617800410567,112639.82485449706,4982.0,3412.0,10,15
2017-09-04 22:00:00,4755.0,2919.0,4039.7397916666673,152776.6355651656,-68.10999999999967,-12052.584033930005,321.4415107537698,121159.53758335733,4790.0,2140.0,53,34
2017-09-11 04:00:00,4937.0,2919.0,4070.419861111111,145814.51044811538,-584.1399999999994,114771.71574578999,354.16923319880004,113267.66144720532,4519.0,3884.0,54,18
2017-09-17 10:00:00,5919.83,3499.03,4413.377472222222,169109.4668407665,-2077.53,-138512.94467139,635.3010406087876,135570.8092984223,5366.16,3756.3120000000004,36,10
2017-09-23 16:00:00,6149.99,3635.27,4818.71875,230900.94462936049,-2011.8000000000002,-302096.98462985,738.3050920343758,182717.74192689176,4152.0,3937.752,36,12
2017-09-29 22:00:00,6153.05,4115.0,5188.510125,295098.4568087365,-2012.58,-315998.57505907,648.5051441068805,203786.54215182058,4460.0,4326.0105,41,11
2017-10-06 04:00:00,7419.74,4325.02,5692.624625,366438.98097226216,-3079.33,-135228.62476764002,729.888315709164,220781.46725109054,4736.0,4547.130000000001,34,10
2017-10-12 10:00:00,7566.01,5150.0,6218.224291666667,468973.11860411183,-1412.17,49378.36632828001,680.3543061213854,274699.86831807694,6305.0,2612.0,41,11
2017-10-18 16:00:00,7928.96,5299.0,6458.614680555556,556528.2215185548,-2579.92,-1837480.39351258,676.6961128813813,371788.6933065741,6081.0,5616.492,41,10
2017-10-24 22:00:00,8370.01,5299.0,6919.936638888888,739214.8060800099,-2633.3500000000004,-472647.78792461,814.133209724751,509622.01462744526,6673.0,5763.366,39,12
2017-10-31 04:00:00,11249.99,5549.97,7627.156819444444,1151092.998933566,-4250.0,-3386965.9476492503,1060.9726362708236,1250459.5519484808,7422.0,6462.729,32,11
2017-11-06 10:00:00,12565.35,5549.97,8457.767361111111,1598266.251143428,-5270.360000000001,-2876061.9789039097,1662.6424788989368,1389616.0640910668,8541.0,7659.7395,34,10
2017-11-12 16:00:00,17205.0,5660.02,10157.116625,3073285.3295494313,-10231.57,-7123154.829238702,2955.13731182896,3164908.9587264513,8497.0,6384.1155,17,10
2017-11-18 22:00:00,19709.5,7690.01,12329.836777777778,4330167.428668041,-10755.81,-4239600.427797239,3668.5562534687924,3447221.082061288,10022.0,8185.9574999999995,20,10
2017-11-25 04:00:00,19709.5,8197.99,13799.819,6617930.927581898,-4759.5599999999995,-9301910.775107121,3164.815010641145,5454096.473023132,9395.0,8607.8895,21,10
2017-12-01 10:00:00,19709.5,9760.09,14774.217097222221,8145745.073453217,-2759.5499999999993,-1767885.0532194604,2325.29138676305,5515447.510589097,11048.0,10248.094500000001,27,11
2017-12-07 16:00:00,19709.5,11874.75,15376.785520833333,9800663.37017893,-1766.2200000000012,-6371505.95489799,1777.7756180569659,5322432.465133303,22185.0,11630.0,21,32
2017-12-13 22:00:00,19709.5,11874.75,15218.114812500002,10550505.464501165,2445.220000000001,4880978.256537519,1812.5681150394855,6652769.185114564,17313.0,15254.0,50,33
2017-12-20 04:00:00,17689.99,9160.02,14093.212645833333,12745454.181864144,5925.459999999999,-23678026.070547443,1561.3331904379863,9282567.316425495,23967.0,14009.0,20,61
2017-12-26 10:00:00,17069.79,9160.02,13467.134618055557,13582456.846560486,3595.379999999999,-4227852.303478249,1791.9841684963076,9591860.125810113,17644.0,12395.0,10,57
2018-01-01 16:00:00,17069.79,9160.02,12848.222479166665,13710901.382113194,2754.8199999999997,-1296877.6704641003,1925.7394409050169,9845045.655360738,13760.0,11795.0,35,46
2018-01-07 22:00:00,16446.0,6043.0,11441.750319444445,14655445.514524724,8686.529999999999,-21695319.47540688,2085.862269339336,10744030.84874531,18591.0,15363.0,34,62
2018-01-14 04:00:00,14195.0,6043.0,10142.032354166666,15072432.596021615,4883.83,3768794.6177313495,1817.643565175781,10076752.04264997,15417.0,12861.0,33,56
2018-01-20 10:00:00,13035.0,6043.0,9715.2098125,14763324.13186918,1656.0499999999993,-9449112.071828691,1507.2778689579197,8745344.880806014,13303.0,11708.0,29,61
2018-01-26 16:00:00,12213.06,6043.0,9538.3075625,16243728.09400942,1704.0100000000002,8662129.397993889,1354.98208633342,9959641.368612941,14093.0,10538.0,23,54
2018-02-01 13:00:00,11723.98,6043.0,9484.665798611111,16850486.63882163,-2160.0,1972591.64740346,1280.8852481353213,9637093.047855688,10019.0,8267.0,32,46
2018-02-07 19:00:00,11723.98,7791.465789473685,9965.49491154971,16282267.871543657,-1418.5342105263153,-6864551.57692055,1124.9201963094902,10255808.466900986,9535.0,5194.0,40,10
2018-02-14 01:00:00,11723.98,7765.52,10106.222458333334,17135461.035991114,583.6599999999999,-5194174.73185215,934.9501373103667,10507725.695147127,11762.0,8323.0,22,10
2018-02-20 07:00:00,11723.98,7375.83,9689.626902777776,16249586.935333548,2968.4799999999996,-3712683.0831527114,1117.459407129738,10541149.18271546,12757.0,10105.0,19,59
