Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1970-01-02,3.390625,1.2578129768371582,2.168741992281543,568444.4444444445,-1.671875,-460800,0.529354934503827,481876.84045930277,2.3320319652557373,0.7973393866882681,18,11
1970-06-23,3.71875,1.46875,2.4596572624312505,553808.8888888889,-1.5585930347442627,-153600,0.628021785527213,458494.49412702845,2.8125,0.9544116262012627,25,12
1970-12-11,3.71875,1.761718988418579,2.709136431747013,591280.0,-1.28125,-867200,0.5630256698289904,473203.30038339895,2.9179694652557377,1.0764785638901633,29,11
1971-06-04,3.71875,1.9453129768371584,2.8800674193435247,572137.7777777778,-0.7617180347442625,326400,0.4202591567790997,444359.0280114774,3.421875,1.2023681441579985,35,10
1971-11-23,3.71875,2.1875,2.9964899443917803,657773.3333333334,0.09375,-1568000,0.30216539231514256,484786.31211254525,3.7643348974263384,1.530611712966271,28,35
1972-05-15,3.71875,2.132812976837158,3.0069446007410687,740088.8888888889,0.1328120231628418,-256000,0.29257012524261583,498282.2196215466,3.669757756137274,1.8508012836075873,56,19
1972-11-02,3.71875,2.132812976837158,2.9821236434910032,811622.2222222222,0.8046879768371582,-214400,0.29938539192657215,453252.600845356,3.437454650393133,1.6250119412394617,56,10
1973-05-01,3.546875,2.132812976837158,2.8847061021460427,879586.6666666666,0.5390629768371582,-2665600,0.23954044395912244,512137.46398742474,3.3487616235236928,2.0754855429273933,16,62
1973-10-19,3.296875,2.132812976837158,2.830289864871237,959737.7777777778,0.1484379768371582,448000,0.19965434218344957,530914.2005132262,3.311117972108591,1.5552059634101498,47,34
1974-04-11,3.292968988418579,2.132812976837158,2.8287761873669095,1003662.2222222222,0.1132810115814209,-684800,0.1902906424019417,525048.0770256936,3.1081041657819486,1.1297714112510986,43,10
1974-10-02,3.125,2.132812976837158,2.7628636363479826,1030297.7777777778,-0.3203120231628418,380800,0.20176795336303724,533725.3878609757,3.095902576141386,1.647749804476372,41,20
1975-03-25,3.125,2.285156011581421,2.7509929660293793,1020448.8888888889,0.4257810115814209,406400,0.189217002724913,524044.89020776335,3.1169574615519564,2.025089791066197,53,18
1975-09-15,3.113281011581421,2.285156011581421,2.6932672596640055,1082937.7777777778,-0.2382810115814209,-694400,0.187502469553033,560822.6365028159,3.1786550858733493,2.0350596777540564,52,15
1976-03-05,3.113281011581421,2.285156011581421,2.6821832696596783,1102573.3333333333,-0.1679689884185791,704000,0.17943434365410119,529951.874331145,3.256929308737216,2.8121010458795954,15,65
1976-08-25,3.039062976837158,2.285156011581421,2.6299263278643292,1102431.111111111,0.59375,-76800,0.16420426517524772,505187.5845756049,2.855289597084885,1.4781639900053745,53,57
1977-02-15,2.886718988418579,2.199218988418579,2.546462783548567,1182297.7777777778,0.328125,-496000,0.1418774361083698,546783.4901870122,2.837403918684971,1.2828639272274343,49,11
1977-08-09,2.886718988418579,1.96875,2.506987966431512,1326520.0,0.171875,-1145600,0.18578234266535357,696568.3352830893,2.8780982138307376,1.2567150504192448,52,15
1978-01-30,2.886718988418579,1.96875,2.461794823408127,1542444.4444444445,0.359375,-3427200,0.19353728472280446,1184807.3681436484,2.929287428875871,2.5993799146167813,12,64
1978-07-21,2.886718988418579,1.96875,2.397374255127377,1676733.3333333333,0.6367180347442627,355200,0.2095972864195646,1247293.3069214171,4.1484375,2.5819603133840587,12,57
1979-01-11,2.78125,1.96875,2.323052427172661,1841511.111111111,0.3046870231628418,316800,0.15080881136188726,1396251.694032693,2.759937274503817,1.1940790189615664,16,24
1979-07-03,2.722656011581421,1.96875,2.327864710489909,2130715.5555555555,-0.3320310115814209,752000,0.15831624723746826,1573103.5040734613,3.4804694652557373,1.1672487689250441,18,10
1979-12-21,3.578125,1.96875,2.4076824214723374,2535173.3333333335,-1.0859370231628418,-1891200,0.2784815597997743,2144759.733202833,3.5859375,1.365950374229893,20,12
1980-06-13,3.9375,1.984375,2.6306370711988873,2860413.3333333335,-1.515625,-1987200,0.5044039660560838,2303875.3296126476,3.1933590173721313,1.1235912443588956,31,11
1980-12-04,3.9375,1.984375,2.8172744592030843,3262777.777777778,-1.558593988418579,-1764800,0.5667089352925667,2400028.376919759,3.2460944652557373,1.1049105592584907,26,11
1981-05-28,3.9375,2.121093988418579,3.0130318555567,3482351.111111111,-0.8359370231628418,2041600,0.5197162461405087,2440438.8654431356,3.609375,1.3041146208147008,37,10
1981-11-16,3.9375,2.394531011581421,3.1711481869220735,3671900.0,-1.0390629768371582,-129600,0.4113252694145059,2378494.009520323,4.048828482627869,1.4582228747206163,41,10
1982-05-10,3.9375,2.5625,3.33606248067485,3858484.4444444445,-0.8476560115814209,-4124800,0.32252600408028653,2390264.1179897576,4.007301510242944,2.8599787491957644,52,13
1982-10-28,3.9375,2.867187976837158,3.434803822636604,3792391.111111111,-0.1992189884185791,236800,0.21623141137520188,2049036.2946462457,4.457793867936577,2.0660056716059296,56,12
1983-04-20,4.445312976837158,2.867187976837158,3.503722010056178,3832668.888888889,-0.2890629768371582,-2982400,0.31968066632567566,2103407.826185603,5.566406965255737,1.956072010429878,44,17
1983-10-10,5.109375,2.867187976837158,3.707194224331114,3875848.888888889,-1.0625,-2145600,0.5398867688286266,2111814.9028155794,4.502394405534641,1.6073301681369114,30,12
1984-03-30,5.5,2.90625,3.9500002092785307,4159562.222222222,-2.382812976837158,-6076800,0.6426111982487667,2251271.373446985,5.2265625,2.3910832216665128,32,11
1984-09-20,6.210937976837158,3.171875,4.363943348328273,4754591.111111111,-2.234375,-5400000,0.8250467481479192,2644662.7477579163,5.308594465255737,1.8973572875814204,29,10
