Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1980-03-17,10.472222328186035,5.018518924713135,7.297106486558914,224729.375,-4.018519401550293,-677025,1.138699391847094,223502.86672099252,9.416667222976685,3.1671433717529274,28,10
1980-09-05,12.333333015441896,5.722221851348877,8.142772639460034,265721.5625,-4.277778148651123,-287325,1.5726782875236391,246159.68030688065,9.92271158531854,5.578502935547034,18,10
1981-02-27,12.333333015441896,6.111111164093018,8.765676439470715,290434.0625,-2.2962965965270996,45675,1.4912155488499788,256159.92056665942,10.033336330871672,4.453548995215893,29,10
1981-08-19,12.333333015441896,6.111111164093018,9.110898924536174,306131.4583333333,-1.1666669845581055,-370125,1.5632225617635083,342942.52993812313,10.029599899061797,3.832448225018783,32,10
1982-02-09,12.333333015441896,6.111111164093018,9.432130927509732,346353.3333333333,-3.5740737915039062,-1710375,1.478102304727171,365379.1322842087,9.499999523162844,3.3316775752779195,23,10
1982-08-02,14.375,6.222221851348877,10.351697534322739,431567.2916666667,-7.458333969116208,-172650,1.5925951022346139,442323.38813378406,10.202876662126465,5.280497912064522,32,10
1983-01-20,14.75,7.9583330154418945,11.140721458858915,465636.6666666667,-4.458333969116207,-498450,1.5844804555272436,477603.90914355416,11.261557480361814,7.260445954805766,32,10
1983-07-13,18.416667938232425,7.9583330154418945,11.982484577761756,520888.9583333333,-6.249999046325682,325500,2.420066102922337,539082.8436928816,10.583456108897678,7.800540257897975,29,10
1984-01-03,18.416667938232425,7.9583330154418945,12.918460660510593,545883.3333333334,-5.1805553436279315,101850,2.613871084060567,590323.3371275818,9.299846936993948,7.099466317584309,20,10
1984-06-22,18.416667938232425,8.0,13.733159736792247,581688.75,-5.166666030883791,-362700,2.359128607106886,580458.7173585605,14.817717688145066,5.950959649425794,31,15
1984-12-12,18.416667938232425,8.583333015441895,14.40324074824651,622626.6666666666,2.5416669845581055,107100,1.56912287395876,649247.045852331,17.696847293923604,7.649884884856375,47,18
1985-06-05,18.416667938232425,6.708333015441895,13.595486124356588,703452.0833333334,5.8333330154418945,-192300,2.8800447405475076,1300317.5554145048,15.160924123899294,8.727838475112918,29,15
1985-11-25,18.416667938232425,6.708333015441895,13.028356492519379,798710.8333333334,3.1666669845581037,-122400,3.232264899613738,1619141.0208300224,17.7379781067423,10.958684161950611,59,15
1986-05-19,17.833332061767578,6.708333015441895,12.142418988545735,795559.1666666666,5.541666984558104,-786000,2.979239373036467,1612040.752029032,16.33543557730253,7.410410283617888,55,15
1986-11-06,16.5,6.708333015441895,11.538541671964857,819427.5,2.375,-171000,2.4963154551660156,1594627.1872995787,15.953577525292058,12.120637111097427,17,10
1987-04-30,15.583333015441896,6.708333015441895,10.803182876110077,954439.1666666666,5.374999999999998,-670800,2.0279066261868914,1690280.667855843,12.625000476837158,4.233488715409983,25,13
1987-10-20,13.708333015441896,6.708333015441895,9.89942130777571,1046606.6666666666,1.25,365700,1.6737928933737514,1681310.4546391524,11.565610983039972,3.960034036958921,32,12
1988-04-12,13.708333015441896,3.375,9.349594922860463,1139394.5833333333,2.0,-1881300,2.5607418059647338,1409722.2396834951,11.612154405655572,9.748630995817795,43,12
1988-09-30,13.708333015441896,3.375,8.857754650380876,1191036.6666666667,2.0416669845581037,-1044000,2.706169389496059,1209282.7990176694,12.216025066596481,5.527572288214952,51,12
1989-03-23,13.708333015441896,3.375,8.456828722688886,1486988.75,1.3333330154418963,-6500700,2.6097810453510273,1861253.5113213141,13.653260236631551,7.2487724664293,57,12
1989-09-13,13.708333015441896,3.375,8.368402802944184,1977589.1666666667,0.3333339691162074,-4197600,2.5125976486819295,2061924.030036145,9.56796491362197,5.508778991104995,24,11
1990-03-06,12.958333015441896,3.375,8.511631955040826,2185828.75,-3.6666669845581037,-3018300,2.603185993830559,2078050.3876324627,7.53449798532096,3.626836945687561,25,11
1990-08-24,14.666666984558104,3.375,9.349537049399482,2568010.0,-6.5,-2095200,3.1542611165741508,2208523.6376196872,8.500000476837158,3.203104775195451,18,11
1991-02-14,15.375,5.125,10.847337962521447,2742337.9166666665,-7.541666030883791,-2106300,2.646998894445424,2170433.181292922,11.789169286527713,4.751731946817613,31,12
1991-08-07,15.375,6.25,11.805787029531267,3032980.8333333335,-4.625000000000002,-225900,1.9550831276066625,2084472.2986884057,12.973066934288745,4.792325746701814,37,13
1992-01-28,15.375,9.208333015441896,12.517650463845994,3027819.5833333335,-2.5416669845581037,4428600,1.0832105269867407,1628187.473893724,13.981435148977441,6.675688948723377,46,13
1992-07-20,15.666666984558104,10.083333015441896,12.78749999470181,2928555.4166666665,-3.375,-2355600,0.9895685435122604,1612964.943472701,15.79100500760859,8.261070301369855,35,10
1993-01-08,21.375,11.375,13.890624998675452,3105131.25,-7.208332061767571,690600,2.16418604194984,1808770.6506743983,15.541177976538444,11.79231048132672,29,10
1993-06-30,24.75,11.375,15.255555548932817,3268761.6666666665,-8.375,-7447200,3.6013019594127385,1875521.4890790381,14.286480854816073,8.494005548790438,27,10
1993-12-20,27.666667938232425,11.375,17.0789351966646,3691782.9166666665,-14.083332061767571,164700,4.912377916239238,2098045.728880264,20.4375,7.439769510875246,13,10
