Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1981-02-19,0.0963540002703666,0.0791020020842552,0.087293866276741,6807040.0,-0.013672001659870106,-6489600,0.005293981981310007,6377517.609032314,0.09554165097463026,0.055662051874903765,53,10
1981-02-26,0.0963540002703666,0.079426996409893,0.08933376595377919,6718720.0,-0.010742001235485105,3379200,0.004940997757406235,6433058.10339493,0.10664029568433762,0.05969803669325093,46,10
1981-03-05,0.0963540002703666,0.0820309966802597,0.09114583258827524,7226880.0,-0.011719003319740295,5184000,0.004106028845870851,7656602.593948256,0.11171939894557,0.06327031255086861,55,12
1981-03-12,0.1012369990348815,0.0859379991889,0.09339196557799972,7022080.0,-0.0152989998459815,1190400,0.003206921728849775,6549444.889686032,0.1184897996485233,0.0673905056147587,59,12
1981-03-19,0.1015629991889,0.0895180031657219,0.09521486560503639,6318080.0,-0.009439997375011402,-729600,0.0032290474279745847,6589236.3862119345,0.10173107558571941,0.08519730798001438,57,17
1981-03-26,0.1015629991889,0.0901689976453781,0.0964843320349852,6362880.0,-0.0039059966802596907,-10176000,0.003161328533616024,6634688.300367583,0.10211420117932045,0.08034765702330024,54,10
1981-04-02,0.1015629991889,0.0901689976453781,0.09697259888052938,5969920.0,0.0,268800,0.003089727926787475,6549483.707285636,0.10457675048795287,0.06498483378784566,56,12
1981-04-09,0.1015629991889,0.0917970016598701,0.09797086566686627,6074880.0,-0.008138000965118394,-2726400,0.002573740649745429,6520856.651486933,0.1021723420360695,0.06833705415482864,60,14
1981-04-16,0.1022140011191368,0.0953779965639114,0.09921866580843923,6917120.0,-0.00553300231695171,14476800,0.0018736098845785298,8202083.862649237,0.11104707835746348,0.09459582782330928,13,58
1981-04-24,0.1022140011191368,0.0963540002703666,0.09939223304390904,6085120.0,0.0048829987645149925,-10022400,0.001572376280497097,7679819.473740342,0.1303379960358142,0.09343813528275426,11,62
1981-05-01,0.1022140011191368,0.0963540002703666,0.09927283301949498,6521600.0,0.0,-6604800,0.0015255169844452122,7592184.845684046,0.10598789315542012,0.09405006426240517,10,60
1981-05-08,0.1028650030493736,0.0963540002703666,0.09947910010814663,6901760.0,0.003255002200603499,-21888000,0.0018106572354267528,8152676.931455683,0.10303542464460212,0.0718963996690525,54,12
1981-05-15,0.1028650030493736,0.0963540002703666,0.09941400016347564,8313600.0,-0.0016280040144919933,-22886400,0.0018721975531906954,8973560.103571704,0.13118429854512204,0.09511862117203236,13,59
1981-05-22,0.1028650030493736,0.0957029983401298,0.09931629995505012,9168640.0,0.00520800054073331,-2995200,0.001970602742687931,8875993.913130576,0.11314111834627698,0.09391633806576771,10,61
1981-06-01,0.1028650030493736,0.0947270020842552,0.09836146657665568,9548800.0,0.004882000386714894,-5875200,0.002201327881058454,8961627.911228536,0.10360177722486677,0.09228186435896729,44,61
1981-06-08,0.1028650030493736,0.0898440033197403,0.09721133361260094,10312960.0,0.006184995174408001,2035200,0.003356328441052477,8976590.685340283,0.10757578079790969,0.09584914155066138,12,65
1981-06-15,0.1028650030493736,0.0898440033197403,0.09595270032684006,10124800.0,0.008464001119136894,-2188800,0.003784301992852853,9144446.827710662,0.10191880960992791,0.07979179766672191,62,11
1981-06-22,0.1002599969506263,0.0898440033197403,0.09505203366279599,10069760.0,-0.001952998340129894,-7449600,0.002995530050137121,8560516.765323184,0.10626252430393236,0.07793129051138342,13,63
1981-06-29,0.1002599969506263,0.0898440033197403,0.09520393336812652,10462720.0,0.0,-32102400,0.0031089220578871895,9922429.908403102,0.11928918298488331,0.07662129867234961,58,11
1981-07-07,0.1031899973750114,0.0898440033197403,0.09560539995630579,10439680.0,-0.004556998610496507,2534400,0.003633898614191169,9750459.793169083,0.10311854677239751,0.06564910910891264,36,10
1981-07-14,0.1031899973750114,0.0898440033197403,0.09641920005281764,9150720.0,-0.0039059966802596907,1267200,0.004173320225653639,7825619.626735306,0.10259839579392821,0.06349401479157522,57,14
1981-07-21,0.1031899973750114,0.0904949977993965,0.0966578995188077,7991040.0,-0.002278000116348197,576000,0.003921046893673458,7713575.270221929,0.10274151793602623,0.07119094373434383,40,10
1981-07-28,0.1031899973750114,0.0859379991889,0.09632153312365209,8665600.0,0.007812000811100006,-5030400,0.0045066652879723924,7700452.765909288,0.10405001690111765,0.09318385307265914,10,60
1981-08-04,0.1031899973750114,0.0859379991889,0.0954426328341166,9039360.0,0.005534000694751795,-9254400,0.00509575903443193,8048572.276630056,0.11271184686017223,0.0952321500776586,14,64
1981-08-11,0.1031899973750114,0.0859379991889,0.09434673314293222,8313600.0,0.007160998880863204,2188800,0.005109124679983047,6654512.512832797,0.10677929543820294,0.07098742053667302,10,65
