Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1972-08-25,0.0227860007435083,0.005208000075072,0.013261909787413723,4390826.666666667,0.0044760014861822996,768000,0.004379945727132214,11446426.808363868,0.029078947833785465,0.019997182981020396,12,66
1973-02-21,0.0212399996817111,0.005208000075072,0.012618326427440839,4536320.0,0.0043129995465278,-6297600,0.0033903438692216804,11814952.518539527,0.015604250124827995,0.01029013137388102,11,17
1973-08-13,0.0221350006759166,0.005208000075072,0.013408955668435493,5033813.333333333,-0.0048010004684329016,-2688000,0.0040362528268727505,11645714.881263375,0.013175166124411846,0.006284397733509979,10,27
1974-02-01,0.0221350006759166,0.005208000075072,0.014454358512820223,6020906.666666667,-0.008138000965118502,-2150400,0.004352654904517494,12362149.706434263,0.014184570392845146,0.012052107381316143,10,34
1974-07-25,0.0221350006759166,0.005208000075072,0.015584304371926276,6436906.666666667,-0.004883000627160102,-691200,0.004235757389386233,12336496.809263188,0.0124515001662075,0.004415947671543927,16,10
1975-01-15,0.0240889992564916,0.0078940000385046,0.017555744719639797,6813760.0,-0.0154619989916682,-11443200,0.003065990938368255,9351125.063833484,0.022994594695897885,0.008678897190916355,28,10
1975-07-08,0.0317380018532276,0.0149739999324083,0.019802071023473682,8095466.666666667,-0.013753000646829602,-2841600,0.0031736606067196463,10423962.904496832,0.02563500031828875,0.014165331346801261,24,11
1975-12-26,0.0379230007529258,0.0154619999229907,0.022409854283452824,8926186.666666666,-0.0125319994986057,153600,0.005562262608038585,11251085.65580235,0.028069282316575368,0.009655235683449595,25,13
1976-06-17,0.0379230007529258,0.0154619999229907,0.024363651395671856,8735466.666666666,-0.015950998291373197,-4224000,0.0060893493471550425,10587839.969660686,0.0300300009548664,0.011332666078478434,23,11
1976-12-08,0.0445960015058517,0.015625,0.027367269356424567,8370880.0,-0.019042998552322297,-54220800,0.007041586067612274,10588130.328294309,0.02587950043380255,0.008705397065986203,15,10
1977-05-31,0.0478519983589649,0.0172530002892017,0.031382690214862376,8565013.333333334,-0.020507000386714904,-76800,0.007506844585274786,10732788.023377623,0.0358889987692236,0.012239185720276073,15,10
1977-11-18,0.0719399973750114,0.022461000829935,0.036699304041556136,8992213.333333334,-0.0419919993728399,153600,0.009736099636116562,11325941.328568649,0.0473640002310276,0.016012321302175975,13,10
1978-05-12,0.0917970016598701,0.0266929995268583,0.045047552707708494,8068853.333333333,-0.060221001505851704,6758400,0.016349207821468835,10669617.599504555,0.046875,0.017395211680966798,12,10
1978-11-01,0.1031899973750114,0.0266929995268583,0.05569230409390805,7688853.333333333,-0.054687999188899994,10944000,0.02398555470137702,9465693.812348953,0.0524895004928112,0.017959495703233158,12,10
1979-04-25,0.1145830005407333,0.03125,0.06814055268963173,7907306.666666667,-0.07308000326156609,-10291200,0.027153368588822557,9341481.142158482,0.058594498783349845,0.019550129649396453,10,10
1979-10-15,0.1503909975290298,0.0371089987456798,0.08344251112495028,9815600.0,-0.11002599447965632,-58444800,0.03102222419401079,18142568.229266834,0.056396998465061104,0.018833091550640293,10,10
1980-04-07,0.2799479961395263,0.0374349988996982,0.11295552242857711,12069546.666666666,-0.2045900076627732,-11808000,0.05520166900637057,19984554.10407595,0.0986325033009051,0.033410317385036796,10,10
1980-09-25,0.4700520038604736,0.0644529983401298,0.16245368383824824,13696453.333333334,-0.3522139862179757,-39484800,0.10014605700948596,19905517.69698613,0.13504067537865339,0.047661232828730464,10,10
1981-03-19,0.4700520038604736,0.0859379991889,0.21975010217477878,15340480.0,-0.28645800799131393,-18662400,0.12873291792729083,19829321.35132235,0.1306032376696525,0.0443225804813531,10,10
1981-09-09,0.4700520038604736,0.0875649973750114,0.2650445327990585,17530080.0,-0.3473309949040413,-12672000,0.1257801317387043,19923260.587251455,0.16054568638655417,0.055002198458408175,10,10
1982-03-02,0.4778650104999542,0.1038409993052482,0.32018098182355365,19030053.333333332,-0.2900390103459358,5174400,0.11610128656389589,19758448.79204757,0.22851600497961044,0.07642535798788581,10,10
1982-08-20,0.5898439884185791,0.1523440033197403,0.3802680595881409,19442453.333333332,-0.4140620082616806,28608000,0.09346133290762439,12950206.757485881,0.37304699420928944,0.12631375470042533,16,10
1983-02-09,0.671875,0.2460940033197403,0.4355613879652487,19019840.0,-0.41796898841857916,-12984000,0.07932088382892578,10992651.01477527,0.6113280057907103,0.21152176140265933,15,10
1983-08-02,1.03125,0.3203130066394806,0.5059154910759793,19361926.666666668,-0.6184899806976321,9307200,0.1430088092646035,11143965.701690529,0.5468744784593581,0.2184082439890537,13,10
1984-01-23,1.1119790077209473,0.3203130066394806,0.5954717013157076,19683606.666666668,-0.6302089989185335,21302400,0.21344498304991866,11315246.649739284,0.6445320099592209,0.22998909506696985,13,10
1984-07-13,1.25,0.3932290077209472,0.7179597755273183,19687773.333333332,-0.7057289779186251,-13008000,0.2573514458983742,10994678.301921163,0.5996100157499313,0.20109628806452154,10,10
1985-01-03,1.7708330154418943,0.3997400104999542,0.887093153099219,21133406.666666668,-0.7773430049419401,-3379200,0.34638058834712965,11893824.99684788,0.8554694652557373,0.30280922205523186,13,10
1985-06-25,1.7708330154418943,0.4973959922790527,0.9944444921281602,20862333.333333332,-0.5859370231628418,-4514400,0.30479695329685574,11833174.079632511,1.0195319652557373,0.3573223467661848,15,10
1985-12-16,1.7708330154418943,0.6145830154418945,1.1145074215200212,20437820.0,-0.6640620231628418,10600800,0.24347290491830192,11410512.99989478,1.503906011581421,0.5098617426360555,10,10
1986-06-09,1.7708330154418943,0.8333330154418945,1.2077112634976706,19200620.0,-0.4140629768371584,7120800,0.19222110306802992,10996076.04037798,1.4726564884185793,0.6297601224665685,31,10
1986-11-26,1.8020830154418943,0.875,1.3215205722384982,18485606.666666668,-0.7265620231628415,4094400,0.21348371771428384,10555099.98061286,1.6640625,0.5587759829662601,33,10
1987-05-20,1.96875,0.875,1.43990163008372,17360170.0,-0.828125,22999200,0.25202380849550793,10369502.823933396,1.7031254768371586,0.6726371023787947,17,10
1987-11-09,3.0208330154418945,0.875,1.5937572452757094,16566036.666666666,-1.0729160308837888,5732400,0.43672226108366546,8872203.226181442,1.7500004768371586,0.6376317061018736,17,10
1988-05-02,3.15625,1.0885419845581057,1.8259187089072333,16251376.666666666,-1.8749999999999993,-11186400,0.5084994031097959,8338138.387648817,2.0781254768371586,0.6957221536617021,13,10
1988-10-20,4.2916669845581055,1.234375,2.2111328177981906,16306528.333333334,-2.7395830154418945,1554000,0.7664172016003163,8323239.503313314,2.109375,0.7093742123833198,11,10
1989-04-13,4.927083015441895,1.40625,2.700542532073127,16708848.333333334,-3.0416669845581055,-3862800,0.9692927405741754,8441752.368957587,2.6171879768371586,0.8837224402719325,15,10
1989-10-03,4.927083015441895,1.6666669845581057,3.170175051689148,16481458.333333334,-3.0052080154418945,1034400,1.0229356647662782,8317285.761110658,2.9218754768371573,1.063634664510471,15,10
1990-03-26,5.46875,1.9479169845581048,3.7104745321803625,16389250.0,-3.416666030883791,-7270800,1.0230508741843993,8436572.785926625,3.2968754768371573,1.1278267861622933,16,10
1990-09-14,5.6666669845581055,2.0833330154418945,4.1210358725653755,16627738.333333334,-2.0937500000000004,15456000,0.9060008992471845,9445707.322217776,4.578124523162842,1.5507516731099724,31,10
1991-03-07,5.6666669845581055,3.0208330154418945,4.430266198847029,16292354.166666666,-1.0104169845581055,-9245400,0.5569426368732645,9223034.53844302,5.666487554714714,2.2974877505268974,39,18
1991-08-27,5.6666669845581055,3.7916669845581055,4.546947342819638,16354760.833333334,0.13541603088378995,2241600,0.4211464328098596,9329376.681545766,5.609800784831202,2.361701672124951,42,10
1992-02-18,5.6666669845581055,3.5625,4.500665514998966,16276060.833333334,0.59375,8306400,0.44890310040405296,9551042.287735313,5.7637809220396,3.3410034392222534,10,54
1992-08-07,5.6666669845581055,3.479166984558105,4.420370372136434,17015295.833333332,0.42708301544189453,-22636800,0.4970810954803863,9645606.31546093,5.740651549054882,3.408451765945947,13,63
1993-01-28,5.6666669845581055,3.479166984558105,4.270109959443411,18013734.166666668,1.35416603088379,-3588000,0.4131761732964334,9556148.614093052,5.028356850140012,2.8917528611234546,11,48
1993-07-21,5.0,3.2083330154418945,4.095753762457106,18405638.333333332,0.16666603088378995,-15961200,0.3023207127061136,9788619.484042099,5.172081458550143,3.1512898078954534,13,51
1994-01-10,4.8541669845581055,3.2083330154418945,4.084874126646254,18838646.666666668,-0.04166698455810458,-59588400,0.2843553801584879,10252039.454223199,4.743688166804203,3.0319913617016994,51,33
1994-07-01,4.9791669845581055,3.2083330154418945,4.084382225407494,20479386.666666668,-0.625,-13874400,0.3017341778390683,11017867.07718697,5.625,1.9507626041777615,33,11
1994-12-21,6.458333015441895,3.2083330154418945,4.387340842352973,21077599.166666668,-1.9270830154418954,766200,0.7251623350047548,10610980.286065182,6.625000476837158,2.2409475929651705,25,10
1995-06-14,8.979166984558105,3.2083330154418945,4.925520822736952,20917699.166666668,-4.291666030883789,20300400,1.289516391153933,10595623.813117126,6.031249523162844,2.263921367041016,15,10
1995-12-04,11.510416984558104,3.2083330154418945,5.883709473080105,21115557.5,-5.447916984558105,-24547800,2.2109612589865346,10608960.185779259,6.188473598001542,2.169293500238589,10,10
1996-05-24,16.364582061767578,3.6875,7.46681856446796,20287333.333333332,-11.374999999999998,-228000,3.3476535167508765,8979077.03654161,5.996335164318342,2.1396883923638934,10,10
1996-11-13,17.479167938232422,3.6875,9.301019961304135,20571307.916666668,-11.75,53318700,4.072341915201332,8485011.177736955,7.062499523162844,2.374586248548456,10,10
1997-05-07,23.14583206176757,4.708333015441895,11.75613422923618,20140203.333333332,-11.208333969116207,-10481400,4.779345619032464,8132315.519800715,8.046874523162844,2.723208267792651,10,10
1997-10-27,23.14583206176757,5.364583015441895,13.891406190395355,20472745.416666668,-10.885416984558105,4341300,4.519769069023359,8545106.695149872,12.20042356403446,4.377588716181345,13,11
1998-04-21,23.14583206176757,8.1875,15.486565318372515,21874048.75,-8.304582595825195,-291000,3.446490992849054,9232651.234298034,14.764271720676243,5.351205890338228,21,19
1998-10-09,23.14583206176757,9.854166984558104,16.67905895445082,21881733.333333332,-7.375832557678224,5014200,2.374631831026444,8901549.883358827,18.7576169473325,11.366952652160107,31,17
1999-04-05,23.14583206176757,13.395833015441896,17.461587908532884,22345454.583333332,-4.144167900085447,1516800,1.8056450005388622,9136252.97927669,19.454455008231918,8.812441405079655,27,17
1999-09-23,23.14583206176757,14.416666984558104,18.053945532110003,23554240.833333332,-0.19750022888183594,-13840200,1.6600303957287863,9335652.728121484,18.104424704141614,12.942073606395823,23,17
2000-03-15,21.25,14.416666984558104,17.806425027052562,24528035.0,1.106668472290039,15039300,1.3766767242884907,8980044.009197135,17.92248319463985,14.252139300532733,46,17
2000-09-05,21.25,14.416666984558104,17.631348374154832,25078888.75,-2.0700016021728516,5637300,1.3101498901830382,8356886.622154691,19.07116643088493,12.999036395471808,31,17
2001-02-27,21.25,14.666666984558104,17.973953709337447,25121327.083333332,-0.4699993133544922,-12102300,1.2714962050042231,8878681.697701432,20.67835574829128,9.40947117361174,49,18
2001-08-17,21.25,14.666666984558104,18.27676390277015,26703741.666666668,-0.3766670227050781,-18839700,1.2354226121783793,9287132.905379547,21.259151762501237,14.122581007574016,10,62
2002-02-14,21.25,14.866666793823242,18.245578691694472,27733689.166666668,2.5066661834716797,-19560000,1.1419144427692487,9535439.888168998,19.235983318603548,8.765617829609464,50,19
2002-08-07,20.350000381469727,15.579999923706056,17.90668519337972,29441650.0,-0.48999977111816406,-18300000,1.0815535246280956,13852557.449826699,18.638037102925104,15.013891290053872,48,19
2003-01-29,20.350000381469727,14.16333293914795,17.609087957276238,31600838.75,0.31999969482421875,-33298200,1.3559155575975037,18031219.596449774,20.312032824289343,17.789211998826005,61,18
2003-07-22,20.350000381469727,14.16333293914795,17.27231943739785,33830477.916666664,2.866666793823242,-38211300,1.5081551528843833,18340220.478625342,18.392911271505792,10.49959664080224,55,18
2004-01-12,20.350000381469727,14.16333293914795,16.740120365884568,36324242.5,1.5333318710327148,-6380700,1.4145501201335293,18959266.74609019,20.148196144799172,12.607724461307008,11,59
2004-07-06,19.233333587646484,14.16333293914795,16.23880091110865,38350116.666666664,1.4133338928222656,-7574700,1.0171103569321238,19450494.442762304,18.46310325053138,13.209353796880833,13,61
2004-12-23,18.163333892822266,14.09000015258789,15.837800912062328,43266842.916666664,2.839999198913576,-34491900,0.8045018326590412,22384734.21677644,22.292650634524747,13.730072185285731,16,54
2005-06-16,19.21666717529297,14.09000015258789,15.788523117701212,48146326.25,-2.7666664123535156,-20667600,0.8123422628118708,23347287.168976303,20.908233888470896,12.337342324511923,46,27
2005-12-06,21.05666732788086,14.09000015258789,16.38750459353129,52541293.75,-0.8099994659423828,-22269600,1.5425884173470157,23534038.163159274,17.60621662897911,13.423907624679885,33,18
2006-05-31,21.05666732788086,14.09000015258789,16.68797218932046,58871995.0,-1.386667251586914,-15614100,1.5689020631336386,26372774.222362436,17.23402654725887,13.29307467918252,42,18
2006-11-17,21.05666732788086,14.09000015258789,16.848634227116904,61220110.833333336,-0.5766668319702131,-3838500,1.482277540648812,24913523.558784787,17.427428502932866,12.327539497147635,46,18
2007-05-15,21.05666732788086,14.09000015258789,17.151273124747807,61416036.666666664,-2.7566661834716797,30031500,1.4492501376561422,24619253.87382133,17.84217888413524,8.441885996875534,41,18
2007-11-02,21.05666732788086,14.300000190734863,17.469856456915537,58885306.25,-2.6733341217041016,30502200,1.2098764333265188,24343447.943705015,21.063604473459964,15.212558967293596,11,56
2008-04-28,21.05666732788086,15.473333358764648,17.72960182958179,53730730.833333336,1.7600002288818324,-9770700,1.0655624315605738,24234148.318064347,21.68913457416107,15.458536515499173,11,50
