Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1981-08-24,0.0970980003476142,0.0636160001158714,0.08126860012610751,36507520.0,0.008369997143745395,-20025600,0.009248214945815125,19194709.682194315,0.09680657791498627,0.06350083254872055,59,10
1981-08-31,0.0970980003476142,0.0636160001158714,0.08046876663962996,37135466.666666664,0.0039060041308403015,13596800,0.009071099847704165,19352755.22847673,0.11462099924683564,0.0830039450938142,10,62
1981-09-08,0.0887280032038688,0.0636160001158714,0.07875743284821506,37521493.333333336,0.005023002624511691,4860800,0.00721184338814952,19000400.26843234,0.08873083255940464,0.058160176347957115,58,12
1981-09-15,0.0876120030879974,0.0636160001158714,0.07857139954964316,39657706.666666664,-0.0022320002317427895,-7772800,0.0069843909884635055,19838135.965529893,0.0979355044662952,0.05406224627442861,49,13
1981-09-22,0.0892859995365142,0.0636160001158714,0.07994796658555664,43534400.0,-0.013950996100902502,10505600,0.007951492471765149,20222488.197531737,0.08777859583497044,0.047946246852773204,48,12
1981-09-29,0.0892859995365142,0.0675219967961311,0.08214289968212442,40210240.0,-0.013951003551483099,74300800,0.006356685802773433,18716516.177330542,0.0895654868790017,0.05341864333290325,47,13
1981-10-06,0.0892859995365142,0.0753350034356117,0.08417043263713515,34667733.333333336,-0.004463993012905107,5801600,0.003541928175788432,15645095.863832401,0.09951271792342889,0.07796056691317937,12,63
1981-10-13,0.0892859995365142,0.0797989964485168,0.08446799914042152,34183146.666666664,0.005023002624511788,21235200,0.0030828977777928443,15292519.348512972,0.11389560401439662,0.07768821396615563,10,54
1981-10-20,0.0892859995365142,0.0797989964485168,0.08443076560894645,34104746.666666664,0.004465006291866289,12342400,0.003067757224950808,15725039.571152082,0.09215064044939984,0.07699177146035581,13,64
1981-10-27,0.0892859995365142,0.0797989964485168,0.08404006535808242,37603626.666666664,0.0027910023927688876,34966400,0.0029149674745606756,23930393.600966856,0.10721323530086017,0.07702907255373735,10,66
1981-11-03,0.0881699994206428,0.0797989964485168,0.08316569825013474,36084906.666666664,0.005023002624511691,-2934400,0.002105872916028573,23191172.58719187,0.10664029568433762,0.05777121845508196,51,10
1981-11-10,0.102121002972126,0.0797989964485168,0.08532343159119284,42029120.0,-0.0172990038990974,-37072000,0.005583044648762476,24128372.525798835,0.10571947226247663,0.057071103230671,42,10
1981-11-17,0.102121002972126,0.0803570002317428,0.08757416531443592,42800426.666666664,-0.0172989964485169,3225600,0.006725211318005427,23471035.327691603,0.10193765150122268,0.05769315871739251,49,10
1981-11-24,0.102121002972126,0.0803570002317428,0.08928549910585083,47208746.666666664,-0.00446400046348569,-47891200,0.00697456811888686,24219546.425146285,0.10085230615313291,0.07713159979551665,49,16
1981-12-02,0.102121002972126,0.0797989964485168,0.0893785327672958,49142613.333333336,0.0,11849600,0.006988526826300965,23466681.806306504,0.10391921195392367,0.0739629063662518,43,11
1981-12-09,0.102121002972126,0.0797989964485168,0.09042029976844784,45286080.0,-0.007813006639480605,940800,0.00655954403219705,16609919.301230194,0.10337512953416579,0.07707847292303655,45,12
1981-12-16,0.102121002972126,0.0797989964485168,0.09140626713633533,43846506.666666664,-0.0027900040149689,25849600,0.0058332046913882295,16036134.0388626,0.12622740045189848,0.0911617029934465,10,60
1981-12-23,0.0987719967961311,0.0797989964485168,0.0903832341233889,40533546.666666664,0.008928000926971408,6854400,0.0050051076936779085,14880449.795105109,0.12003773833098762,0.0933766444670669,10,66
1981-12-31,0.0987719967961311,0.0797989964485168,0.0883185009161631,41946986.666666664,0.016182996332645402,30128000,0.004675684940598201,14831648.420388848,0.10853080754000968,0.07485670680523016,11,53
1982-01-08,0.0926339998841285,0.0797989964485168,0.08664436712861058,36068480.0,0.005023002624511691,43008000,0.0037961475008291743,12763439.776075933,0.09474178848345001,0.0838572745032742,13,64
1982-01-15,0.0926339998841285,0.0814730003476142,0.08642113382617629,33735893.333333336,0.007812999188899994,29276800,0.0038181577915584407,11587027.586320873,0.09895421077106091,0.0836712254730356,15,66
1982-01-22,0.0926339998841285,0.0742190033197403,0.08472836663325625,33338666.666666668,0.018414996564388206,-21056000,0.004145367375792628,10846610.488434445,0.11824800446629521,0.08365947598552657,18,66
1982-01-29,0.0909600034356117,0.0680800005793571,0.08186376641194022,36090880.0,0.02288000285625459,6608000,0.005754941060500913,14757815.85948086,0.11045277861692293,0.08285755719765293,19,63
1982-02-05,0.0881699994206428,0.0630579963326454,0.07818066601951915,38480213.333333336,0.013950996100902502,-25513600,0.0066130165567171795,15706680.454830706,0.08967226886834115,0.07438069823825513,10,66
1982-02-12,0.0842629969120025,0.0630579963326454,0.07682283247510589,42427840.0,0.011160001158714308,-31136000,0.006144987374456425,18307750.26254144,0.09761803429191136,0.07521318258990112,15,63
1982-02-22,0.0825890004634857,0.0630579963326454,0.07570683310429252,49698880.0,0.003348000347614302,-58172800,0.005456408134854008,18816104.045689344,0.10133749144601426,0.07453787546782513,10,66
1982-03-01,0.0820309966802597,0.0630579963326454,0.07511163329084711,53308266.666666664,0.004463993012905204,-9004800,0.004912271668580271,19061139.756010417,0.08016820521788343,0.05131956794304218,43,11
1982-03-08,0.0797989964485168,0.0630579963326454,0.07393983379006383,64343253.333333336,-0.0005579963326454024,-6137600,0.0042188372964922375,29209201.78559387,0.08018995899875642,0.055762035550531164,54,10
1982-03-15,0.0797989964485168,0.0630579963326454,0.07353056669235226,66632533.333333336,-0.0027910023927688876,-6563200,0.004441867037253848,27414933.864810877,0.08637079275190072,0.07100516623410139,11,40
1982-03-22,0.0797989964485168,0.0652899965643882,0.07330733338991798,77988586.66666667,0.011718995869159698,-13507200,0.004541812303401132,46589949.895656854,0.07976039851981839,0.07050081732107487,59,11
1982-03-29,0.0792410001158714,0.0652899965643882,0.07250750015179312,78257386.66666667,0.0027900040149689,35996800,0.00431497561936792,46869887.71290695,0.09921374725451952,0.07260353126088662,10,66
1982-04-05,0.0792410001158714,0.0641739964485168,0.0708705328404903,80283093.33333333,0.015067003667354598,10438400,0.004262613713692529,46909204.434619434,0.07527804398371245,0.05785075466304067,50,10
1982-04-13,0.0753350034356117,0.0625,0.0683779656887054,81621120.0,0.0072550028562545915,53312000,0.0035073161826785185,47398712.979867525,0.09140689894557,0.066641997275217,13,56
1982-04-20,0.0725449994206428,0.0613839998841285,0.06666659861803051,71100586.66666667,0.008928999304771493,32950400,0.003249768452393222,46162746.24947707,0.07217440795810601,0.06182281027803952,62,19
1982-04-27,0.0725449994206428,0.0580359995365142,0.0650111322601636,66651200.0,0.010044001042842907,38864000,0.003909661000810613,47836569.42791492,0.07386831839706368,0.06610967204442592,13,64
1982-05-04,0.0725449994206428,0.0569199994206428,0.06370913237333295,52526506.666666664,0.010602999478578595,38774400,0.00446924613208225,25581785.406066224,0.07457897325155044,0.06552543031902212,12,60
1982-05-11,0.0691960006952285,0.0569199994206428,0.061644399041930815,46431466.666666664,0.009486000984907095,85456000,0.0033019308891121734,25547886.364471603,0.07765648210999318,0.05985232321000394,10,62
1982-05-18,0.0641739964485168,0.0569199994206428,0.06041679928700127,39235840.0,0.006137996912002605,86217600,0.0023212894002024235,19641255.64849099,0.08342619538307185,0.06035737693265105,12,59
1982-05-25,0.0641739964485168,0.0513390004634857,0.05885429965953029,39361280.0,0.012834995985031107,21190400,0.0031112966863729415,15205659.951805152,0.07369497335817936,0.05933030948023639,13,65
1982-06-02,0.0625,0.0491070002317428,0.05714299976825711,50986133.333333336,0.0066960006952285975,-38214400,0.0034231967192264383,33583207.690434374,0.07106881731551001,0.040090226192463406,56,13
1982-06-09,0.0636160001158714,0.0491070002317428,0.057310399785637824,56621973.333333336,-0.006696000695228604,-37856000,0.0036671550277772797,33708705.49847194,0.06400767954444143,0.044779267319476776,61,10
1982-06-16,0.0641739964485168,0.0491070002317428,0.05770099957784014,56892266.666666664,0.0022320002317429005,-11782400,0.004007009705832251,33882764.979602665,0.07979919984936705,0.058243523512288495,13,40
1982-06-23,0.0641739964485168,0.0491070002317428,0.05784979959328966,64617280.0,0.003906000405550003,-31113600,0.004088537268120362,32357236.615380555,0.06480788170105517,0.041063654568295055,47,11
1982-06-30,0.0641739964485168,0.0491070002317428,0.057366199543078714,71960000.0,-0.0022320002317429005,-2262400,0.00404910703253814,30957468.868466444,0.06383910030126565,0.03453299725944047,39,10
1982-07-08,0.0641739964485168,0.0491070002317428,0.05851949950059252,70901973.33333333,-0.014508999884128598,39267200,0.003868185159988882,34071070.04502585,0.07399599924683564,0.04195751102706259,46,11
1982-07-15,0.0770089998841285,0.0546879991888999,0.06134686606625713,75681386.66666667,-0.020089000463485704,-291289600,0.004895372778298725,61278521.34812188,0.08342619538307185,0.04559030006066594,46,17
1982-07-22,0.0803570002317428,0.0546879991888999,0.06423003301024434,84508480.0,-0.013951003551483196,-47353600,0.007867651201904352,66619995.933075786,0.07762299962341782,0.0461884084960119,38,10
1982-07-29,0.0820309966802597,0.0546879991888999,0.06739219985902306,91210560.0,-0.018972996622324004,-1724800,0.009609250585387022,63565864.01070397,0.07181979902088642,0.04039153945193247,40,10
1982-08-05,0.0842629969120025,0.0546879991888999,0.0711867662767569,91209066.66666667,-0.025668997317552504,-10617600,0.010230546694149242,63345491.02053471,0.076172199472785,0.04363167369203039,43,13
1982-08-12,0.0842629969120025,0.05859399959445,0.07535333298146721,90149546.66666667,-0.02511100098490711,-109200000,0.008281411509133236,65202780.94680515,0.08342619538307185,0.0452477453935872,40,11
1982-08-19,0.0842629969120025,0.0641739964485168,0.07879449923833207,95960106.66666667,-0.0172990038990974,-27059200,0.005051887081220476,64391243.169639744,0.10301330015063283,0.07128962126078184,52,10
1982-08-26,0.0976559966802597,0.0753350034356117,0.0818264658252398,95827200.0,-0.018414996564388303,-101091200,0.004107147187551224,58645878.01371892,0.10591490045189847,0.06686436712623146,41,10
1982-09-02,0.1071429997682571,0.0775670036673545,0.08638379896680509,116258240.0,-0.02399600297212609,-103241600,0.009323380627607477,82103821.52363282,0.10518949553370467,0.060075893665962846,40,11
1982-09-10,0.1160710006952285,0.0792410001158714,0.09118293225765225,130730133.33333333,-0.03515600413084029,-171449600,0.012117226129360215,85303522.01694085,0.10301330015063283,0.05554933002205827,41,11
1982-09-17,0.1160710006952285,0.0792410001158714,0.09607506568233169,149218346.66666666,-0.032923996448516804,-163632000,0.013449019913356829,82971534.7099471,0.10518949553370467,0.05667948401703835,33,10
1982-09-24,0.1383929997682571,0.0809149965643882,0.10368299931287762,173367786.66666666,-0.05747800320386891,-150886400,0.016375664914370185,86093144.32522461,0.10736570060253142,0.05841175587071706,33,11
1982-10-01,0.1473210006952285,0.0825890004634857,0.11285343294342357,184178026.66666666,-0.06473200023174279,-76899200,0.01698037439439463,76886989.3989557,0.13638429939746846,0.07384986729041619,41,13
1982-10-08,0.1473210006952285,0.1026789993047714,0.12155883287390071,185961813.33333334,-0.03515599668025979,122864000,0.014972964050261993,64573657.09256974,0.1334826990962028,0.07666000073651101,38,10
1982-10-15,0.1473210006952285,0.1026789993047714,0.12579983274141945,160530346.66666666,-0.026785001158714294,42627200,0.013294418964602475,63192096.01100951,0.14764986369875635,0.081120675607172,45,13
1982-10-22,0.1473210006952285,0.1088170036673545,0.1311011324326197,153759573.33333334,-0.02622799575328831,114105600,0.011732892788974077,65491327.91454376,0.14726529568433763,0.08207549400012443,41,12
1982-10-29,0.1512279957532882,0.1132809966802597,0.13649549906452493,149263146.66666666,-0.01729899644851679,-49369600,0.008922089127016728,64560895.039023556,0.1503321222030993,0.1252596684210626,55,10
1982-11-05,0.1512279957532882,0.125558003783226,0.13673729846874874,136616106.66666666,0.0,60771200,0.007760793275216955,49085499.429963216,0.15286157265445596,0.10362401257985035,13,63
1982-11-12,0.1512279957532882,0.125558003783226,0.13722093204657235,124395413.33333333,-0.0016739964485167902,69238400,0.007633655239985767,51065814.04198753,0.1683974485270111,0.11834660657898428,11,57
1982-11-19,0.1512279957532882,0.125558003783226,0.13655129869778948,117025066.66666667,0.010602995753288297,-15523200,0.007825087737124377,51942282.02317176,0.15110546613043432,0.09325074121359352,53,13
1982-11-29,0.1512279957532882,0.1227679997682571,0.13645833233992255,131947200.0,0.0005580037832260132,-225388800,0.007937578379975512,61154235.64436806,0.1764811938798191,0.1051535741250246,10,62
1982-12-06,0.1523440033197403,0.1227679997682571,0.13649556686480838,133675733.33333333,-0.0027900040149689,-88278400,0.008246613013988774,64862616.005966574,0.16612700521945944,0.11767913331753449,48,13
1982-12-13,0.1668529957532882,0.1227679997682571,0.13883936653534568,167908160.0,-0.029575988650322016,-220035200,0.011534930390454733,134415607.17564887,0.17410769909620283,0.10941816522636716,39,11
1982-12-20,0.1830359995365142,0.1227679997682571,0.1467635005712509,179314240.0,-0.04854899644851682,-118227200,0.017339765556238087,138113395.92442745,0.1886157006025314,0.10262995321629888,34,12
1982-12-28,0.1992190033197403,0.1227679997682571,0.15559906711181,202248106.66666666,-0.043526992201805115,-29545600,0.023875607140929112,131795170.05405469,0.17483310401439664,0.09690955243741359,36,12
1983-01-04,0.2075890004634857,0.1227679997682571,0.1659599001208941,215646293.33333334,-0.07198598980903628,97529600,0.026656149091271755,124697547.1941027,0.1690286055207252,0.09340775350981743,35,10
1983-01-11,0.2075890004634857,0.1300220042467117,0.17786466628313063,207951146.66666666,-0.07756699621677399,-195395200,0.023669507042121472,126079398.92713949,0.19369479417800903,0.11251755966364997,41,11
1983-01-18,0.2148440033197403,0.1489959955215454,0.18917416532834372,205638720.0,-0.058035001158714294,79520000,0.018628709533352612,122849675.87427916,0.21255520582199097,0.11586486624911488,48,10
