Date,High_Price,Low_Price,Avg_Price,Avg_Volume,Price_Change,Volume_Change,price_std,volume_std,Gu,Gl,Nus,Nls
1980-12-12,0.280133992433548,0.0491070002317428,0.12243923167698081,92740293.33333333,0.03459799289703369,249916800,0.05176465366329296,134649707.8294232,0.15049598494291314,0.1337947113223768,10,26
1981-06-05,0.280133992433548,0.0491070002317428,0.11942120259110295,112416671.1111111,0.036272004246711814,-27910400,0.05193132539903887,141263990.12677494,0.10549686252090604,0.04070044223196964,11,11
1981-11-24,0.280133992433548,0.0491070002317428,0.12386844440156383,136678546.66666666,-0.0345980003476143,-83776000,0.05053612931482353,144655535.75573066,0.09420755631430056,0.0332701767776988,10,10
1982-05-18,0.280133992433548,0.0491070002317428,0.129923918010253,163257422.2222222,-0.0362720042467117,-282934400,0.0471026132532584,149642464.94669035,0.2017305046319961,0.11478914584050959,24,12
1982-11-05,0.280133992433548,0.0647320002317428,0.13098494996213247,174040160.0,0.06584900617599491,19734400,0.04536678570878922,150931633.67270565,0.2796220501026647,0.1176338108448303,51,13
1983-04-28,0.280133992433548,0.0647320002317428,0.11785561535507437,178559920.0,0.11328100413084029,-9699200,0.04202047634418388,154341364.38812914,0.12974400445818898,0.047711878724574525,28,10
1983-10-18,0.1735489964485168,0.0647320002317428,0.11109330004288087,183542706.66666666,-0.0753339901566505,267254400,0.024889441837251305,120698266.74637464,0.15120097802651952,0.05826353294209928,13,10
1984-04-09,0.2617189884185791,0.0647320002317428,0.12293217642646694,197091533.33333334,-0.1568079888820649,-655827200,0.03729426537900675,125865291.59172969,0.15602089510965358,0.059433009572709444,11,10
1984-09-28,0.3928569853305816,0.0647320002317428,0.15797216774274903,205299437.7777778,-0.27399600297212606,103488000,0.0884802675007756,128398735.23200811,0.15150599554181085,0.05182632633185012,10,10
1985-03-21,0.529017984867096,0.0647320002317428,0.20426045801076625,207136471.1111111,-0.2539070025086404,19107200,0.12480970281910125,127696334.14455593,0.10302309498904512,0.0381603949276098,10,10
